Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
12,rcnn,2391,979,2391,55,2014-03-13T22:46:18Z,2017-04-03T16:16:14Z,539,R-CNN: Regions with Convolutional Neural Network Features,Matlab,https://github.com/rbgirshick/rcnn
13,Algorithms_MathModels,2188,545,2188,1,2017-12-23T12:35:38Z,2022-12-25T17:27:52Z,100041,【国赛】【美赛】数学建模相关算法 MATLAB实现（2018年初整理）,MATLAB,https://github.com/HuangCongQing/Algorithms_MathModels
14,OpenTLD,2095,1272,2095,38,2011-04-06T22:54:01Z,2022-05-18T19:06:49Z,14292,OpenTLD is an open source library for real-time 2D tracking of a single object in video. This repository is no longer under development. For latest version see: http://www.tldvision.com/tld2.html,Matlab,https://github.com/zk00006/OpenTLD
15,Machine-Learning-homework,1944,672,1944,0,2020-04-18T09:22:44Z,2020-04-28T02:45:57Z,60397,Matlab Coding homework for Machine Learning,MATLAB,https://github.com/Ayatans/Machine-Learning-homework
16,MCM-ICM,1908,347,1908,2,2019-01-23T04:06:37Z,2024-04-09T09:04:33Z,803298,2004-2020美赛O奖论文,MATLAB,https://github.com/dick20/MCM-ICM
17,CAM,1855,466,1855,21,2016-04-11T21:59:28Z,2022-09-13T14:02:02Z,13358,Class Activation Mapping,MATLAB,https://github.com/zhoubolei/CAM
18,PlatEMO,1766,484,1766,84,2018-10-12T14:25:39Z,2025-02-07T12:21:58Z,104736,Evolutionary multi-objective optimization platform,MATLAB,https://github.com/BIMK/PlatEMO
19,matlab2tikz,1604,321,1604,259,2010-03-25T22:52:27Z,2023-10-23T16:48:16Z,7752,This program converts MATLAB®/Octave figures to TikZ/pgfplots figures for smooth integration into LaTeX.,MATLAB,https://github.com/matlab2tikz/matlab2tikz
20,awesome-low-light-image-enhancement,1563,224,1563,1,2020-05-24T03:44:36Z,2025-02-17T07:10:41Z,18850,This is a resouce list for low light image enhancement,MATLAB,https://github.com/zhihongz/awesome-low-light-image-enhancement
21,DnCNN,1533,539,1533,42,2016-08-12T17:02:43Z,2021-10-09T22:04:36Z,130802,"Beyond a Gaussian Denoiser: Residual Learning of Deep CNN for Image Denoising (TIP, 2017)",MATLAB,https://github.com/cszn/DnCNN
22,MATLAB-Simulink-Challenge-Project-Hub,1474,315,1474,1,2021-02-05T16:03:41Z,2025-03-26T19:33:34Z,24268,This MATLAB and Simulink Challenge Project Hub contains a list of research and design project ideas. These projects will help you gain practical experience and insight into technology trends and industry directions.,MATLAB,https://github.com/mathworks/MATLAB-Simulink-Challenge-Project-Hub
23,Coding-Guide,1458,189,1458,1,2016-03-06T00:10:15Z,2022-07-12T04:03:24Z,63736,自己随手记录的东西,MATLAB,https://github.com/ecmadao/Coding-Guide
24,omniglot,1375,357,1375,2,2015-10-19T15:56:33Z,2023-02-01T21:28:32Z,87801,Omniglot data set for one-shot learning,MATLAB,https://github.com/brendenlake/omniglot
25,robotics-toolbox-matlab,1349,453,1349,93,2015-04-06T02:06:31Z,2023-01-01T21:23:11Z,54648,Robotics Toolbox for MATLAB,MATLAB,https://github.com/petercorke/robotics-toolbox-matlab
26,crfasrnn,1344,459,1344,47,2015-09-30T19:47:15Z,2019-11-30T13:17:39Z,3050,This repository contains the source code for the semantic image segmentation method described in the ICCV 2015 paper: Conditional Random Fields as Recurrent Neural Networks. http://crfasrnn.torr.vision/,MATLAB,https://github.com/torrvision/crfasrnn
27,export_fig,1305,367,1305,33,2014-04-21T21:11:57Z,2025-03-06T18:35:49Z,891,A MATLAB toolbox for exporting publication quality figures,MATLAB,https://github.com/altmany/export_fig
28,R-FCN,1246,540,1246,30,2016-06-17T07:50:23Z,2017-05-05T15:50:59Z,971,R-FCN: Object Detection via Region-based Fully Convolutional Networks,Matlab,https://github.com/daijifeng001/R-FCN
29,matlab-schemer,1219,276,1219,17,2015-07-04T15:56:55Z,2023-12-13T03:58:36Z,1132,Apply and save color schemes in MATLAB with ease.,MATLAB,https://github.com/scottclowe/matlab-schemer
30,tiny,1137,317,1137,5,2016-12-09T22:23:36Z,2020-03-21T02:04:30Z,51596,"Tiny Face Detector, CVPR 2017",MATLAB,https://github.com/peiyunh/tiny
31,Coursera-Machine-Learning-Stanford,1136,759,1136,6,2016-07-02T06:08:23Z,2025-01-29T12:46:13Z,166038,Machine learning-Stanford University,MATLAB,https://github.com/atinesh-s/Coursera-Machine-Learning-Stanford
32,machine-learning-coursera-1,1124,904,1124,6,2014-08-28T10:48:18Z,2019-07-28T13:49:39Z,29636,This repo is specially created for all the work done my me as a part of Coursera's Machine Learning Course.,,https://github.com/Borye/machine-learning-coursera-1
33,Gait-Tracking-With-x-IMU,1003,418,1003,23,2013-07-22T20:57:18Z,2023-10-14T12:00:26Z,3520,,MATLAB,https://github.com/xioTechnologies/Gait-Tracking-With-x-IMU
34,BPL,980,305,980,0,2015-11-04T19:44:03Z,2015-12-28T20:48:56Z,29743,Bayesian Program Learning model for one-shot learning,Matlab,https://github.com/brendenlake/BPL
35,quadrotor,960,289,960,10,2017-05-07T19:14:11Z,2024-05-05T00:36:38Z,39274,"Quadrotor control, path planning and trajectory optimization",MATLAB,https://github.com/yrlu/quadrotor
36,Image-Fusion,957,139,957,12,2022-05-01T09:31:48Z,2025-03-18T12:49:37Z,95854,Deep Learning-based Image Fusion: A Survey,MATLAB,https://github.com/Linfeng-Tang/Image-Fusion
37,activityrecognition,921,351,921,1,2016-09-08T02:43:21Z,2019-08-20T05:46:37Z,332,Resources about activity recognition-行为识别资料,MATLAB,https://github.com/jindongwang/activityrecognition
38,convnet-burden,918,114,918,5,2017-08-04T10:11:16Z,2019-01-17T11:15:00Z,2058,Memory consumption and FLOP count estimates for convnets,MATLAB,https://github.com/albanie/convnet-burden
39,fieldtrip,886,738,886,112,2013-01-23T22:10:39Z,2025-03-27T08:43:56Z,1019928,"The MATLAB toolbox for MEG, EEG and iEEG analysis",MATLAB,https://github.com/fieldtrip/fieldtrip
40,machine-learning-octave,868,248,868,0,2018-10-19T09:02:50Z,2020-07-08T05:58:17Z,10965,🤖 MatLab/Octave examples of popular machine learning algorithms with code examples and mathematics being explained,MATLAB,https://github.com/trekhleb/machine-learning-octave
41,MIMO_OFDM,865,287,865,1,2017-04-24T13:01:34Z,2018-05-11T06:28:47Z,3323,《MIMO-OFDM无线通信技术及MATLAB实现》随书源码,Matlab,https://github.com/LyricYang/MIMO_OFDM
42,toolbox,854,497,854,39,2014-10-24T21:32:32Z,2019-05-06T18:46:16Z,23349,Piotr's Image & Video Matlab Toolbox,Matlab,https://github.com/pdollar/toolbox
43,VAD,852,235,852,32,2017-04-18T07:40:54Z,2021-06-09T07:28:56Z,273995,"Voice activity detection (VAD) toolkit including DNN, bDNN, LSTM and ACAM based VAD. We also provide our directly recorded dataset.",MATLAB,https://github.com/jtkim-kaist/VAD
44,lrslibrary,851,377,851,2,2014-11-07T20:25:06Z,2023-03-15T11:54:14Z,64761,Low-Rank and Sparse Tools for Background Modeling and Subtraction in Videos,MATLAB,https://github.com/andrewssobral/lrslibrary
45,Matlab-Machine,840,154,840,0,2022-07-31T12:08:47Z,2025-02-28T03:39:52Z,9858,,MATLAB,https://github.com/Time9Y/Matlab-Machine
46,SAR-Synthetic-Aperture-Radar,840,254,840,0,2020-06-24T08:23:03Z,2023-11-19T03:15:56Z,128448,"合成孔径雷达 相关。研究生期间学习 SAR/InSAR/PolSAR 相关的代码和总结，毕业后已经离开这个领域了。分享出来，仅此纪念。1）SAR: 成像算法，RD，CS，Radarsat-1数据成像处理。2）InSAR: 人造场景原始回波仿真、成像及干涉处理。包括平地场景和圆锥形场景。3）PolSAR: 极化定标算法，Whitt, PARC, Quegan, Ainsworth。详见 readme.md",MATLAB,https://github.com/denkywu/SAR-Synthetic-Aperture-Radar
47,edges,832,363,832,18,2014-10-24T23:10:54Z,2019-12-02T22:40:33Z,22259,Structured Edge Detection Toolbox,Matlab,https://github.com/pdollar/edges
48,Octave,824,503,824,16,2011-10-24T23:50:52Z,2021-07-02T19:34:38Z,29950,"my octave exercises for 2011 stanford machine learning class, posted after the due date of course",Matlab,https://github.com/schneems/Octave
49,NTURGB-D,797,174,797,23,2016-04-26T02:12:22Z,2022-02-18T07:49:02Z,154,"Info and sample codes for ""NTU RGB+D Action Recognition Dataset""",MATLAB,https://github.com/shahroudy/NTURGB-D
50,Image-Harmonization-Dataset-iHarmony4,777,99,777,0,2019-08-10T14:37:24Z,2025-01-19T03:23:44Z,1088214,"[CVPR 2020] The first large-scale public benchmark dataset for image harmonization. The code used in our paper ""DoveNet: Deep Image Harmonization via Domain Verification"", CVPR2020. Useful for image harmonization, image composition, etc.",MATLAB,https://github.com/bcmi/Image-Harmonization-Dataset-iHarmony4
51,hctsa,756,327,756,11,2013-06-19T11:41:59Z,2025-03-27T23:04:22Z,190597,Highly comparative time-series analysis,MATLAB,https://github.com/benfulcher/hctsa
52,Total-Text-Dataset,755,141,755,7,2017-08-24T18:40:04Z,2023-10-05T05:13:30Z,16819,"Total Text Dataset. It consists of 1555 images with more than 3 different text orientations: Horizontal, Multi-Oriented, and Curved, one of a kind.",MATLAB,https://github.com/cs-chan/Total-Text-Dataset
53,Awesome-Speech-Enhancement,753,150,753,4,2020-07-01T15:31:14Z,2020-12-01T10:20:50Z,26464,A tutorial for Speech Enhancement researchers and practitioners. The purpose of this repo is to organize the world’s resources for speech enhancement and make them universally accessible and useful.,MATLAB,https://github.com/nanahou/Awesome-Speech-Enhancement
54,Smart-Algorithm,743,150,743,2,2020-04-25T13:23:28Z,2020-05-10T13:43:07Z,2215,"智能算法-遗传算法、蚁群算法、粒子群算法实现。实现版本Java,Python,MatLab多版本实现",MATLAB,https://github.com/LiYangSir/Smart-Algorithm
55,IMUCalibration-Gesture,742,264,742,0,2018-04-18T09:42:35Z,2024-12-12T02:43:34Z,632,calibration for Imu and show gesture,MATLAB,https://github.com/shenshikexmu/IMUCalibration-Gesture
56,face_verification_experiment,722,324,722,2,2015-06-11T09:02:28Z,2017-02-10T09:19:33Z,230435,Original Caffe Version for LightCNN-9. Highly recommend to use PyTorch Version (https://github.com/AlfredXiangWu/LightCNN) ,Matlab,https://github.com/AlfredXiangWu/face_verification_experiment
57,Must-Reading-on-ISAC,719,159,719,3,2021-07-18T11:06:01Z,2023-07-21T03:21:52Z,167,"Must Reading Papers, Research Library, Open-Source Code on Integrated Sensing and Communications (aka. Joint Radar and Communications, Joint Sensing and Communications, Dual-Functional Radar Communications)",MATLAB,https://github.com/yuanhao-cui/Must-Reading-on-ISAC
58,Mathematics,715,267,715,2,2017-12-10T08:58:36Z,2020-09-12T02:38:03Z,54550,数学知识点滴积累  矩阵 数值优化 神经网络反向传播 图优化 概率论 随机过程 卡尔曼滤波 粒子滤波 数学函数拟合,MATLAB,https://github.com/Ewenwan/Mathematics
59,vgg_face2,669,114,669,5,2018-07-11T13:01:21Z,2020-02-18T15:30:05Z,39768,,MATLAB,https://github.com/ox-vgg/vgg_face2
60,mexopencv,663,319,663,39,2011-12-26T01:59:48Z,2020-10-23T01:25:05Z,24502,Collection and a development kit of matlab mex functions for OpenCV library,Matlab,https://github.com/kyamagu/mexopencv
61,OptimTraj,650,211,650,29,2015-08-11T13:48:55Z,2023-06-06T00:37:01Z,1980,A trajectory optimization library for Matlab,MATLAB,https://github.com/MatthewPeterKelly/OptimTraj
62,eeglab,644,249,644,50,2018-05-02T21:53:50Z,2025-03-20T01:18:05Z,93385,EEGLAB is an open source signal processing environment for electrophysiological signals running on Matlab and developed at the SCCN/UCSD,MATLAB,https://github.com/sccn/eeglab
63,gptoolbox,643,171,643,70,2014-02-21T13:46:13Z,2025-02-09T02:16:31Z,29339,Matlab toolbox for Geometry Processing.,MATLAB,https://github.com/alecjacobson/gptoolbox
64,TIGRE,640,204,640,82,2016-06-13T12:22:21Z,2025-03-25T17:25:17Z,161126,TIGRE: Tomographic Iterative GPU-based Reconstruction Toolbox,MATLAB,https://github.com/CERN/TIGRE
65,Signals-and-Systems-course,635,145,635,0,2022-07-16T04:05:09Z,2022-07-16T04:20:49Z,95199,浙江大学信电学院2022信号与系统课程资料,MATLAB,https://github.com/VipaiLab/Signals-and-Systems-course
66,CourseraMachineLearning,634,277,634,0,2017-09-14T03:25:10Z,2019-08-28T14:44:00Z,156805,Coursera Machine Learning By Prof. Andrew Ng,MATLAB,https://github.com/vkosuri/CourseraMachineLearning
67,cnn-for-image-retrieval,632,225,632,1,2014-11-29T13:24:27Z,2021-01-05T04:45:05Z,3527,":sunrise:The code of post ""Image retrieval using MatconvNet and pre-trained imageNet""",MATLAB,https://github.com/willard-yuan/cnn-for-image-retrieval
68,automated-driving-control,631,289,631,7,2020-10-14T14:12:18Z,2020-12-04T13:45:46Z,41832,,MATLAB,https://github.com/VincentWong3/automated-driving-control
69,CBIG,631,395,631,14,2016-07-13T11:33:56Z,2025-03-17T08:07:43Z,4620431,,MATLAB,https://github.com/ThomasYeoLab/CBIG
70,MATLABRobotics,628,324,628,2,2014-05-03T03:04:51Z,2018-11-10T23:36:18Z,79,MATLAB sample codes for mobile robot navigation,Matlab,https://github.com/AtsushiSakai/MATLABRobotics
71,EconometricsResources,627,115,627,2,2020-06-11T01:58:27Z,2022-12-15T03:09:33Z,10007,经济学相关专业资料集,MATLAB,https://github.com/zuster/EconometricsResources
72,siamese-fc,626,221,626,34,2016-08-30T16:13:13Z,2019-05-16T10:10:53Z,3074,Arbitrary object tracking at 50-100 FPS with Fully Convolutional Siamese networks.,MATLAB,https://github.com/bertinetto/siamese-fc
73,chebfun,626,145,626,175,2013-01-29T13:59:55Z,2025-01-08T13:56:51Z,24710,Chebfun:  numerical computing with functions.,MATLAB,https://github.com/chebfun/chebfun
74,BeatTheBookie,624,148,624,3,2017-10-08T02:02:30Z,2021-10-04T15:11:23Z,6925,Betting Strategy to Beat the Bookies at Football Games,MATLAB,https://github.com/Lisandro79/BeatTheBookie
75,hashing-baseline-for-image-retrieval,623,255,623,4,2013-09-04T12:55:29Z,2022-04-16T14:29:21Z,288543,:octocat:Various hashing methods for image retrieval and serves as the baselines,MATLAB,https://github.com/willard-yuan/hashing-baseline-for-image-retrieval
76,SelfExSR,621,271,621,8,2015-06-01T23:27:48Z,2016-05-31T16:29:23Z,437738,Single Image Super-Resolution from Transformed Self-Exemplars (CVPR 2015),Matlab,https://github.com/jbhuang0604/SelfExSR
77,ECO,616,246,616,16,2017-04-26T17:08:33Z,2019-10-24T11:11:11Z,8136,Matlab implementation of the ECO tracker.,MATLAB,https://github.com/martin-danelljan/ECO
78,kalibr_allan,616,216,616,11,2017-09-06T21:21:59Z,2020-06-21T16:54:04Z,7580,IMU Allan standard deviation charts for use with Kalibr and inertial kalman filters.,MATLAB,https://github.com/rpng/kalibr_allan
79,IRCNN,606,171,606,11,2017-04-05T08:59:33Z,2021-10-09T22:03:58Z,213428,"Learning Deep CNN Denoiser Prior for Image Restoration (CVPR, 2017) (Matlab)",MATLAB,https://github.com/cszn/IRCNN
80,ICNet,605,198,605,27,2017-04-25T14:38:19Z,2022-04-15T20:07:00Z,22,"ICNet for Real-Time Semantic Segmentation on High-Resolution Images, ECCV2018",MATLAB,https://github.com/hszhao/ICNet
81,NaveGo,604,214,604,12,2013-09-11T01:53:29Z,2024-02-24T15:09:52Z,1807012,NaveGo: an open-source MATLAB/GNU Octave toolbox for processing integrated navigation systems and performing inertial sensors analysis.,MATLAB,https://github.com/rodralez/NaveGo
82,refinenet,593,158,593,0,2016-11-18T06:10:25Z,2019-06-01T05:40:49Z,13607, RefineNet: Multi-Path Refinement Networks for High-Resolution Semantic Segmentation,MATLAB,https://github.com/guosheng/refinenet
83,voc-dpm,581,304,581,19,2012-03-11T02:56:11Z,2017-04-03T16:06:41Z,35177,Object detection system using deformable part models (DPMs) and latent SVM (voc-release5). You may want to use the latest tarball on my website. The github code may include code changes that have not been tested as thoroughly and will not necessarily reproduce the results on the website.,Matlab,https://github.com/rbgirshick/voc-dpm
84,PIDtoolbox,578,84,578,8,2019-01-31T01:54:23Z,2024-10-02T17:47:03Z,18789,PIDtoolbox is a set of graphical tools for analyzing blackbox log data,MATLAB,https://github.com/bw1129/PIDtoolbox
85,MatlabFunc,574,266,574,3,2016-11-29T05:26:46Z,2020-10-02T15:25:17Z,219,Matlab codes for feature learning,Matlab,https://github.com/ZJULearning/MatlabFunc
86,automatic-driving-decision-and-planning-for-matlab,573,240,573,4,2021-10-17T09:14:41Z,2022-08-06T16:42:56Z,9117,,MATLAB,https://github.com/VincentWong3/automatic-driving-decision-and-planning-for-matlab
87,netvlad,558,121,558,0,2015-11-23T13:33:58Z,2017-07-22T17:41:15Z,74,NetVLAD: CNN architecture for weakly supervised place recognition,Matlab,https://github.com/Relja/netvlad
88,Exclusively-Dark-Image-Dataset,558,104,558,9,2018-05-28T18:20:05Z,2023-08-29T07:46:58Z,82697,"Exclusively Dark (ExDARK) dataset which to the best of our knowledge, is the largest collection of low-light images taken in very low-light environments to twilight (i.e 10 different conditions) to-date with image class and object level annotations.",MATLAB,https://github.com/cs-chan/Exclusively-Dark-Image-Dataset
89,Detect-Track,553,109,553,20,2017-06-06T11:49:45Z,2018-07-03T16:38:41Z,645,"Code release for ""Detect to Track and Track to Detect"", ICCV 2017",Matlab,https://github.com/feichtenhofer/Detect-Track
90,Exposure_Correction,547,71,547,6,2020-04-19T18:51:03Z,2023-12-24T01:15:11Z,32371,"Project page of the paper ""Learning Multi-Scale Photo Exposure Correction"" (CVPR 2021). ",MATLAB,https://github.com/mahmoudnafifi/Exposure_Correction
91,Stanford-Machine-Learning-Course,528,354,528,1,2011-12-25T10:00:48Z,2011-12-25T10:04:23Z,157514,machine learning course programming exercise,Matlab,https://github.com/zhouxc/Stanford-Machine-Learning-Course
92,cfnet,523,152,523,24,2017-04-11T14:27:04Z,2018-05-31T13:59:08Z,133,[CVPR'17] Training a Correlation Filter end-to-end allows lightweight networks of 2 layers (600 kB) to high performance at fast speed..,Matlab,https://github.com/bertinetto/cfnet
93,SFD,522,132,522,1,2017-08-17T05:52:16Z,2018-10-17T15:02:16Z,2120,"S³FD: Single Shot Scale-invariant Face Detector, ICCV, 2017",Matlab,https://github.com/sfzhang15/SFD
94,OpenCE,516,151,516,6,2017-04-20T06:39:03Z,2018-06-28T09:14:34Z,25768,Contrast Enhancement Techniques for low-light images ,Matlab,https://github.com/baidut/OpenCE
95,Notes-ML-AndrewNg,510,157,510,0,2017-05-30T09:24:34Z,2024-03-18T09:18:48Z,57705,Coursera吴恩达机器学习课程笔记及资源整理,MATLAB,https://github.com/scruel/Notes-ML-AndrewNg
96,DeepXi,507,125,507,5,2018-05-25T01:30:27Z,2022-02-17T04:28:56Z,520908,Deep Xi: A deep learning approach to a priori SNR estimation implemented in TensorFlow 2/Keras. For speech enhancement and robust ASR.,MATLAB,https://github.com/anicolson/DeepXi
97,YALMIP,506,138,506,55,2012-06-29T11:27:05Z,2025-03-28T06:57:36Z,8964,MATLAB toolbox for optimization modeling,MATLAB,https://github.com/yalmip/YALMIP
98,MATLAB-Deep-Learning-Model-Hub,505,117,505,11,2021-12-09T16:16:47Z,2024-09-11T14:09:57Z,18371,Discover pretrained models for deep learning in MATLAB,MATLAB,https://github.com/matlab-deep-learning/MATLAB-Deep-Learning-Model-Hub
99,Grey-Wolf-Optimizer-for-Path-Planning,503,41,503,5,2022-09-17T02:07:21Z,2024-04-13T08:53:41Z,7345,灰狼优化算法(GWO)路径规划/轨迹规划/轨迹优化、多智能体/多无人机航迹规划,MATLAB,https://github.com/zhaohaojie1998/Grey-Wolf-Optimizer-for-Path-Planning
100,MBeautifier,500,76,500,30,2015-05-31T08:46:21Z,2024-02-23T17:42:34Z,270,"MBeautifier is a MATLAB source code formatter, beautifier. It can be used directly in the MATLAB Editor and it is configurable.",MATLAB,https://github.com/davidvarga/MBeautifier
101,FFDNet,494,130,494,22,2017-10-11T08:18:01Z,2021-10-09T22:05:04Z,107741,"FFDNet: Toward a Fast and Flexible Solution for CNN based Image Denoising (TIP, 2018) ",MATLAB,https://github.com/cszn/FFDNet
102,AMSoftmax,489,128,489,6,2017-12-30T06:56:41Z,2018-08-03T02:13:10Z,1093,A simple yet effective loss function for face verification.,Matlab,https://github.com/happynear/AMSoftmax
103,robust-tube-mpc,484,100,484,9,2018-04-22T02:44:39Z,2021-01-29T22:12:10Z,750,Example implementation for robust model predictive control using tube,MATLAB,https://github.com/HiroIshida/robust-tube-mpc
104,fashion-detection,484,111,484,5,2017-05-05T14:04:40Z,2021-10-09T02:24:08Z,17172,Fashion Detection in the Wild (Deep Clothes Detector),MATLAB,https://github.com/liuziwei7/fashion-detection
105,clothing-co-parsing,475,122,475,4,2015-04-06T08:03:53Z,2019-05-21T22:12:02Z,127576,"CCP dataset from ""Clothing Co-Parsing by Joint Image Segmentation and Labeling "" (CVPR 2014)",MATLAB,https://github.com/bearpaw/clothing-co-parsing
106,bnt,475,251,475,70,2014-01-03T18:35:31Z,2019-09-20T04:14:10Z,38376,Bayes Net Toolbox for Matlab,MATLAB,https://github.com/bayesnet/bnt
107,jgt-code,473,76,473,0,2015-10-07T13:59:17Z,2023-08-28T20:54:10Z,148939,"Code developed for articles in the ""Journal of Graphics Tools""",MATLAB,https://github.com/erich666/jgt-code
108,2DASL,468,114,468,28,2019-03-01T12:02:09Z,2020-06-14T14:36:35Z,626024,The code (pytorch for testing & matlab for 3D plot and evaluation) for our project: Joint 3D Face Reconstruction and Dense Face Alignment from A Single Image with 2D-Assisted Self-Supervised Learning （2DASL）,MATLAB,https://github.com/XgTu/2DASL
109,MATLAB_Algorithm_with_cases,464,82,464,0,2020-08-08T07:04:06Z,2020-09-20T06:42:03Z,1664,遗传算法、免疫算法、退火算法、粒子群算法、鱼群算法、蚁群算法和神经网络算法等常用智能算法的MATLAB实现,MATLAB,https://github.com/vonsylvia/MATLAB_Algorithm_with_cases
110,Tutorial_Separation,458,95,458,3,2020-06-16T11:18:50Z,2021-01-09T07:25:53Z,78177,"This repo summarizes the tutorials, datasets, papers, codes and tools for speech separation and speaker extraction task. You are kindly invited to pull requests.",MATLAB,https://github.com/gemengtju/Tutorial_Separation
111,LapSRN,456,120,456,5,2017-04-06T11:25:05Z,2017-12-09T18:38:42Z,11551,Deep Laplacian Pyramid Networks for Fast and Accurate Super-Resolution (CVPR 2017),Matlab,https://github.com/phoenix104104/LapSRN
112,matpower,456,157,456,24,2016-12-16T19:12:30Z,2025-03-21T19:28:35Z,60498,MATPOWER – steady state power flow simulation and optimization for MATLAB and Octave,MATLAB,https://github.com/MATPOWER/matpower
113,RealSR,455,57,455,20,2019-04-05T18:05:21Z,2020-10-27T01:47:37Z,112753,Toward Real-World Single Image Super-Resolution: A New Benchmark and A New Model (ICCV 2019),MATLAB,https://github.com/csjcai/RealSR
114,awesome-time-series-segmentation-papers,454,8,454,0,2024-01-27T12:46:19Z,2025-02-19T09:15:40Z,856,This repository contains a reading list of papers on Time Series Segmentation. This repository is still being continuously improved.,MATLAB,https://github.com/lzz19980125/awesome-time-series-segmentation-papers
115,RankIQA,453,117,453,16,2017-07-24T14:44:47Z,2019-02-19T14:26:08Z,7745,The rep for the RankIQA paper in ICCV 2017 ,MATLAB,https://github.com/xialeiliu/RankIQA
116,toflow,449,91,449,8,2017-09-25T01:30:00Z,2019-11-11T17:00:23Z,119637,TOFlow: Video Enhancement with Task-Oriented Flow,MATLAB,https://github.com/anchen1011/toflow
117,GridCal,446,102,446,14,2016-01-13T15:40:10Z,2025-03-28T12:52:02Z,840306,"GridCal, a cross-platform power systems software written in Python with user interface, used in academia and industry.",MATLAB,https://github.com/SanPen/GridCal
118,FaceVerification,445,232,445,57,2015-06-13T06:58:05Z,2023-06-27T13:07:05Z,2373,"An Experimental Implementation of Face Verification, 96.8% on LFW.",Matlab,https://github.com/happynear/FaceVerification
119,Mathematical-Modeling,441,66,441,0,2018-01-23T09:25:50Z,2019-07-17T09:25:30Z,2687,数学建模算法学习,MATLAB,https://github.com/ravenxrz/Mathematical-Modeling
120,genetic-algorithm,440,142,440,1,2017-04-27T07:57:42Z,2017-08-05T18:20:10Z,9,遗传算法 - Matlab,Matlab,https://github.com/Shuai-Xie/genetic-algorithm
121,VIFB,433,88,433,4,2020-04-11T15:48:40Z,2023-04-23T22:44:01Z,29564,Visible and Infrared Image Fusion Benchmark,MATLAB,https://github.com/xingchenzhang/VIFB
122,exemplarsvm,432,155,432,23,2011-05-04T04:05:21Z,2015-10-24T17:52:03Z,35338,Ensemble of Exemplar-SVMs for Object Detection and Beyond,Matlab,https://github.com/quantombone/exemplarsvm
