Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
503,MonoSketch,1733,41,1733,20,31/12/2020,24/01/2026,5.69 MB,An ASCII graph drawing app,Kotlin,https://github.com/tuanchauict/MonoSketch,5.69 MB
504,WechatSpellbook,1732,444,1732,24,06/03/2018,24/11/2018,431.08 MB,Wechat Spellbook 是一个使用Kotlin编写的开源微信插件框架，底层需要 Xposed 或 VirtualXposed 等Hooking框架的支持，而顶层可以轻松对接Java、Kotlin、Scala等JVM系语言。让程序员能够在几分钟内编写出简单的微信插件，随意揉捏微信的内部逻辑。,Kotlin,https://github.com/Gh0u1L5/WechatSpellbook,431.08 MB
505,MinecraftDev,1731,214,1731,225,11/09/2015,08/04/2026,17.15 MB,Plugin for IntelliJ IDEA that gives special support for Minecraft modding projects.,Kotlin,https://github.com/minecraft-dev/MinecraftDev,17.15 MB
506,amper,1730,54,1730,0,24/10/2023,10/04/2026,52.45 MB,"Amper - a build tool for the Kotlin and Java languages, with a focus on user experience and tooling",Kotlin,https://github.com/JetBrains/amper,52.45 MB
507,android-kotlin-fundamentals-apps,1729,2081,1729,33,06/12/2018,22/06/2023,34.16 MB,android-kotlin-fundamentals-apps,Kotlin,https://github.com/google-developer-training/android-kotlin-fundamentals-apps,34.16 MB
508,fading-text-view,1729,220,1729,2,08/12/2016,29/12/2023,962.00 KB,A TextView that changes its content automatically every few seconds,Kotlin,https://github.com/rosenpin/fading-text-view,962.00 KB
509,proton-mail-android,1724,172,1724,125,03/04/2020,14/05/2024,156.56 MB,Proton Mail Android app,Kotlin,https://github.com/ProtonMail/proton-mail-android,156.56 MB
510,mytv-android,1723,297,1723,56,10/04/2024,06/09/2025,125.58 MB,使用Android原生开发的视频播放软件,Kotlin,https://github.com/yaoxieyoulei/mytv-android,125.58 MB
511,orbit,1722,176,1722,4,26/03/2015,15/06/2021,6.54 MB,Orbit - Virtual actor framework for building distributed systems,Kotlin,https://github.com/orbit/orbit,6.54 MB
512,APlayer,1718,204,1718,14,14/01/2016,09/04/2026,220.58 MB,Android Music Player,Kotlin,https://github.com/rRemix/APlayer,220.58 MB
513,aShellYou,1718,85,1718,21,23/01/2024,09/04/2026,35.37 MB,A material you designed app for your ADB needs,Kotlin,https://github.com/DP-Hridayan/aShellYou,35.37 MB
514,NCalendar,1717,329,1717,35,14/06/2017,04/07/2024,20.74 MB,"一款安卓日历，仿miui，钉钉，华为的日历，万年历、365、周日历，月日历，月视图、周视图滑动切换，农历，节气，Andriod Calendar , MIUI Calendar,小米日历",Kotlin,https://github.com/yannecer/NCalendar,20.74 MB
515,bilibilias,1715,180,1715,8,17/07/2020,30/01/2026,67.60 MB,哔哩哔哩解析工具，已暂停维护，一个辅助缓存下载B站视频番剧的APP，帮助你快速便捷的缓存B站视频和番剧。,Kotlin,https://github.com/1250422131/bilibilias,67.60 MB
516,PlayAndroid,1706,239,1706,18,20/05/2020,23/01/2026,43.88 MB,🔥🔥🔥 Kotlin + MVVM + LCE版玩安卓，暗黑模式、横竖屏、无网、弱网、无数据、加载失败等等各种情况，协程、Room、Hilt、DataStore、LiveData、Retrofit、屏幕适配、本地缓存、多语言切换、多 lib，你想要的我都有！！！,Kotlin,https://github.com/zhujiang521/PlayAndroid,43.88 MB
517,wenku8reader,1703,23,1703,5,26/05/2023,22/02/2026,239.88 MB,第三方轻小说文库app,Kotlin,https://github.com/15dd/wenku8reader,239.88 MB
518,seedvault,1704,94,1704,144,21/09/2017,14/01/2026,330.91 MB,A backup application for the Android Open Source Project.,Kotlin,https://github.com/seedvault-app/seedvault,330.91 MB
519,refreshVersions,1703,107,1703,130,29/09/2018,16/08/2025,12.26 MB,Life is too short to google for dependencies and versions,Kotlin,https://github.com/Splitties/refreshVersions,12.26 MB
520,Inure,1703,89,1703,0,07/03/2021,09/04/2026,104.29 MB,"An elegant and beautiful premium Android app manager with Root and Shizuku support, a built-in terminal, analytics, virustotal, debloat, stats and various other features with a custom theme engine, developed with purely custom UI design and reproducible build.",Kotlin,https://github.com/Hamza417/Inure,104.29 MB
521,gradle-maven-publish-plugin,1699,142,1699,64,25/05/2018,09/04/2026,2.45 MB,"A Gradle plugin that publishes your Android and Kotlin libraries, including sources and javadoc,  to Maven Central or any other Nexus instance.",Kotlin,https://github.com/vanniktech/gradle-maven-publish-plugin,2.45 MB
522,Barista,1697,120,1697,58,20/01/2017,03/07/2024,1.42 MB,:coffee: The one who serves a great Espresso,Kotlin,https://github.com/AdevintaSpain/Barista,1.42 MB
523,FabFilter,1694,218,1694,7,26/11/2019,01/03/2022,9.72 MB,Android app to showcase complex UI/Animations with and without MotionLayout,Kotlin,https://github.com/nikhilpanju/FabFilter,9.72 MB
524,jasync-sql,1693,137,1693,17,23/08/2018,15/01/2026,3.23 MB,Java & Kotlin Async DataBase Driver for MySQL and PostgreSQL written in Kotlin,Kotlin,https://github.com/jasync-sql/jasync-sql,3.23 MB
525,databinding-samples,1694,476,1694,32,21/02/2018,10/07/2025,523.00 KB,,Kotlin,https://github.com/android/databinding-samples,523.00 KB
526,codelab-android-compose,1685,786,1685,17,26/08/2020,27/03/2026,171.11 MB,,Kotlin,https://github.com/android/codelab-android-compose,171.11 MB
527,ktlint-gradle,1681,183,1681,119,06/03/2017,12/03/2026,1.89 MB,A ktlint gradle plugin,Kotlin,https://github.com/JLLeitschuh/ktlint-gradle,1.89 MB
528,yj_nearbyglasses,1678,77,1678,18,11/02/2026,26/03/2026,33.26 MB,attempting to detect smart glasses nearby and warn you,Kotlin,https://github.com/yjeanrenaud/yj_nearbyglasses,33.26 MB
529,android,1674,502,1674,138,03/02/2014,02/04/2026,17.40 MB,OwnTracks Android App,Kotlin,https://github.com/owntracks/android,17.40 MB
530,AndroidProject-Kotlin,1672,311,1672,1,30/12/2020,07/02/2026,18.48 MB,Android 技术中台 Kotlin 版本，但愿人长久，搬砖不再有,Kotlin,https://github.com/getActivity/AndroidProject-Kotlin,18.48 MB
531,SearchFilter,1671,250,1671,20,27/10/2016,22/09/2022,5.55 MB,"Implementing Search Filter Animation in Kotlin for Quora Meets LinkedIn, Our App Design Concept",Kotlin,https://github.com/Yalantis/SearchFilter,5.55 MB
532,termux-styling,1670,302,1670,48,19/12/2015,15/12/2025,80.71 MB,Termux add-on app for customizing the terminal font and color theme.,Kotlin,https://github.com/termux/termux-styling,80.71 MB
533,platform-samples,1670,505,1670,54,04/04/2023,09/04/2026,90.44 MB,A collection of samples of different Android OS platform APIs.,Kotlin,https://github.com/android/platform-samples,90.44 MB
534,HTTP-Shortcuts,1668,139,1668,11,24/04/2015,08/04/2026,56.80 MB,Android app to create home screen shortcuts that trigger arbitrary HTTP requests and more,Kotlin,https://github.com/Waboodoo/HTTP-Shortcuts,56.80 MB
535,mirai-api-http,1668,333,1668,46,27/02/2020,24/04/2024,2.02 MB,Mirai HTTP API (console) plugin,Kotlin,https://github.com/project-mirai/mirai-api-http,2.02 MB
536,android-startup,1666,166,1666,4,22/07/2020,09/02/2022,498.00 KB,"🔥The Android Startup library provides a straightforward, performant way to initialize components at the application startup. Both library developers and app developers can use Android Startup to streamline startup sequences and explicitly set the order of initialization.",Kotlin,https://github.com/idisfkj/android-startup,498.00 KB
537,ridesharing-uber-lyft-app,1662,568,1662,4,25/03/2020,28/01/2026,1.32 MB,"Ride-Sharing Uber Lyft Android App - Learn to build a ride-sharing Android Taxi Clone App like Uber, Lyft - Open-Source Project",Kotlin,https://github.com/amitshekhariitbhu/ridesharing-uber-lyft-app,1.32 MB
538,firebase-kotlin-sdk,1657,198,1657,126,09/10/2019,23/03/2026,7.02 MB,A Kotlin-first SDK for Firebase,Kotlin,https://github.com/GitLiveApp/firebase-kotlin-sdk,7.02 MB
539,MethodTraceMan,1655,218,1655,30,13/09/2019,23/02/2021,3.69 MB,用于快速找到高耗时方法，定位解决Android App卡顿问题。通过gradle plugin+ASM实现可配置范围的方法插桩来统计所有方法的耗时，并提供友好的界面展示，支持耗时筛选、线程筛选、方法名筛选等。(A Tool for Discovering High Time-consuming Methods for Android App),Kotlin,https://github.com/zhengcx/MethodTraceMan,3.69 MB
540,grayjay-android,1652,99,1652,909,18/05/2023,01/04/2026,87.72 MB,Read-only mirror of Grayjay repo for issue tracking,Kotlin,https://github.com/futo-org/grayjay-android,87.72 MB
541,konsist,1652,39,1652,16,30/03/2023,08/04/2026,16.24 MB,"Konsist is a powerful static code analyzer tailored for Kotlin, focused on ensuring codebase consistency and adherence to coding conventions.",Kotlin,https://github.com/LemonAppDev/konsist,16.24 MB
542,symphony,1651,118,1651,201,11/10/2022,22/03/2026,91.96 MB,"🎵 Lightweight, elegant music player for Android 9+.",Kotlin,https://github.com/zyrouge/symphony,91.96 MB
543,storage-samples,1650,627,1650,43,22/04/2019,29/08/2025,24.40 MB,Multiple samples showing the best practices in storage APIs on Android.,Kotlin,https://github.com/android/storage-samples,24.40 MB
544,gitanimals,1646,56,1646,24,03/04/2024,25/12/2025,2.33 MB,🐣 깃허브 활동으로 펫을 키우세요 / Have pet in your github ,Kotlin,https://github.com/git-goods/gitanimals,2.33 MB
545,Eyepetizer-in-Kotlin,1644,382,1644,13,30/06/2017,06/06/2018,11.94 MB,使用Kotlin撸一款Eyepetizer，学习Kotlin语言,Kotlin,https://github.com/LRH1993/Eyepetizer-in-Kotlin,11.94 MB
546,husi,1641,94,1641,6,24/12/2023,02/03/2026,12.64 MB,Migrated to https://codeberg.org/xchacha20-poly1305/husi,Kotlin,https://github.com/xchacha20-poly1305/husi,12.64 MB
547,Cactus,1630,245,1630,48,30/08/2019,25/08/2022,4.29 MB,Android Keep Alive(安卓保活)，Cactus 集成双进程前台服务，JobScheduler，onePix(一像素)，WorkManager，无声音乐,Kotlin,https://github.com/gyf-dev/Cactus,4.29 MB
548,Wholphin,1629,67,1629,226,20/09/2025,10/04/2026,9.98 MB,An OSS Android TV client for Jellyfin,Kotlin,https://github.com/damontecres/Wholphin,9.98 MB
549,DarQ,1628,53,1628,13,30/06/2019,01/09/2023,779.00 KB,DarQ provides a per-app selectable force dark option for Android 10 and above,Kotlin,https://github.com/KieronQuinn/DarQ,779.00 KB
550,Emoji,1626,292,1626,15,09/03/2016,02/04/2026,168.13 MB,A library to add Emoji support to your Android / iOS / JVM Application,Kotlin,https://github.com/vanniktech/Emoji,168.13 MB
551,gradle-dependency-graph-generator-plugin,1624,103,1624,22,02/03/2018,23/03/2026,1.13 MB,Gradle plugin that generates dependency graphs from your project.,Kotlin,https://github.com/vanniktech/gradle-dependency-graph-generator-plugin,1.13 MB
552,stream-chat-android,1623,314,1623,15,26/03/2019,09/04/2026,388.79 MB,:speech_balloon: Android Chat SDK ➜ Stream Chat API. UI component libraries for chat apps. Kotlin & Jetpack Compose messaging SDK for Android chat,Kotlin,https://github.com/GetStream/stream-chat-android,388.79 MB
553,alkaa,1621,161,1621,10,10/01/2018,09/04/2026,7.38 MB,Kotlin multiplatform app to manage your tasks,Kotlin,https://github.com/igorescodro/alkaa,7.38 MB
554,kickmaterial,1620,292,1620,2,01/10/2015,14/11/2018,38.73 MB,Crowdfunding app concept for Android. Created to showcase new trends in Android development with strong focus on Material Design.,Kotlin,https://github.com/byoutline/kickmaterial,38.73 MB
555,compose-multiplatform-ios-android-template,1617,158,1617,2,21/03/2023,19/12/2023,4.11 MB,Compose Multiplatform iOS+Android Application project template,Kotlin,https://github.com/JetBrains/compose-multiplatform-ios-android-template,4.11 MB
556,PokemonGo,1613,247,1613,0,13/07/2020,21/01/2021,709.00 KB,神奇宝贝 (PokemonGo) 基于 Jetpack + MVVM + Repository  设计模式 + Data Mapper + Kotlin Flow 的实战项目，如果这个仓库对你有帮助，请仓库右上角帮我 star 一下，非常感谢。,Kotlin,https://github.com/hi-dhl/PokemonGo,709.00 KB
557,CFScanner,1613,280,1613,34,20/01/2023,07/08/2025,97.32 MB,Cloudflare scanner,Kotlin,https://github.com/MortezaBashsiz/CFScanner,97.32 MB
558,ktor-samples,1607,364,1607,13,23/01/2018,01/04/2026,15.84 MB,Sample projects for Ktor,Kotlin,https://github.com/ktorio/ktor-samples,15.84 MB
559,Alibi,1608,114,1608,47,02/08/2023,11/02/2026,89.85 MB,Use your phone as a dashcam and save the last 30 minutes when you need them.,Kotlin,https://github.com/Myzel394/Alibi,89.85 MB
560,Tweaker,1604,268,1604,58,14/11/2019,23/02/2026,5.63 MB,,Kotlin,https://github.com/zacharee/Tweaker,5.63 MB
561,Kotlin,1603,407,1603,67,23/03/2019,18/08/2025,137.00 KB,All Algorithms implemented in Kotlin,Kotlin,https://github.com/TheAlgorithms/Kotlin,137.00 KB
562,SuperImage,1602,102,1602,30,01/02/2023,09/11/2023,81.18 MB,Sharpen your low-resolution pictures with the power of AI upscaling,Kotlin,https://github.com/Lucchetto/SuperImage,81.18 MB
563,Pixelify-Google-Photos,1598,107,1598,18,01/12/2021,19/11/2024,493.00 KB,Pixelify GPhotos,Kotlin,https://github.com/BaltiApps/Pixelify-Google-Photos,493.00 KB
564,DanDanPlayForAndroid,1598,129,1598,75,28/06/2018,24/02/2026,81.88 MB,弹弹play 概念版，弹弹play系列应用安卓平台上的实现，是一个提供了视频播放（本地+局域网）和弹幕加载（在线+本地）功能的本地播放器,Kotlin,https://github.com/xyoye/DanDanPlayForAndroid,81.88 MB
565,compose-cupertino,1595,61,1595,49,04/05/2023,05/10/2025,3.31 MB,Compose Multiplatform UI components for iOS (Cupertino Widgets),Kotlin,https://github.com/alexzhirkevich/compose-cupertino,3.31 MB
566,LinuxCommandLibrary,1593,122,1593,16,19/06/2014,09/04/2026,425.62 MB,"1M+ downloads Linux reference app with basics, tips and formatted man pages",Kotlin,https://github.com/SimonSchubert/LinuxCommandLibrary,425.62 MB
567,create-android-kotlin-app,1591,216,1591,2,29/08/2015,05/02/2021,602.00 KB,Create kotlin android project with one line of command.,Kotlin,https://github.com/nekocode/create-android-kotlin-app,602.00 KB
568,UltimateBarX,1583,171,1583,30,03/07/2020,17/11/2021,14.38 MB,Make Android transparent statusbar and navigationbar easy.,Kotlin,https://github.com/Zackratos/UltimateBarX,14.38 MB
569,Android-Indefinite-Pager-Indicator,1584,148,1584,8,03/11/2017,23/05/2023,33.62 MB,"A lightweight, plug-and-play indefinite pager indicator for RecyclerViews & ViewPagers.",Kotlin,https://github.com/wching/Android-Indefinite-Pager-Indicator,33.62 MB
570,Android-TextView-LinkBuilder,1582,198,1582,11,24/06/2015,20/01/2020,542.00 KB,Insanely easy way to define clickable links within a TextView.,Kotlin,https://github.com/klinker24/Android-TextView-LinkBuilder,542.00 KB
571,DailyTask,1581,262,1581,3,25/12/2019,07/04/2026,413.34 MB,钉钉自动打卡,Kotlin,https://github.com/AndroidCoderPeng/DailyTask,413.34 MB
572,ImagePicker,1581,365,1581,123,04/12/2018,22/10/2023,15.69 MB,"📸Image Picker for Android, Pick an image from Gallery or Capture a new image with Camera",Kotlin,https://github.com/Dhaval2404/ImagePicker,15.69 MB
573,kotlinx-kover,1574,55,1574,51,10/08/2021,07/04/2026,2.27 MB,,Kotlin,https://github.com/Kotlin/kotlinx-kover,2.27 MB
574,HMA-OSS,1573,135,1573,5,05/09/2025,04/04/2026,8.40 MB,"A ROOT REQUIRED LSPosed module to hide your app list, settings, package installers and more. It is a fork of Hide My Applist project.",Kotlin,https://github.com/frknkrc44/HMA-OSS,8.40 MB
575,Simple-File-Manager,1571,396,1571,106,12/07/2016,11/06/2024,79.39 MB,"Easy app for managing your files without ads, respecting your privacy & security",Kotlin,https://github.com/SimpleMobileTools/Simple-File-Manager,79.39 MB
576,ActivityLauncher,1571,434,1571,16,17/02/2014,01/04/2026,1.43 MB,Activity launcher creates shortcuts for any installed app and hidden activities to launch them with ease,Kotlin,https://github.com/butzist/ActivityLauncher,1.43 MB
577,kotlindl,1569,112,1569,81,25/03/2020,31/05/2024,334.69 MB,High-level Deep Learning Framework written in Kotlin and inspired by Keras,Kotlin,https://github.com/Kotlin/kotlindl,334.69 MB
578,revanced-cli,1568,219,1568,13,08/04/2022,01/04/2026,1.54 MB,💻 Command-line application to use ReVanced,Kotlin,https://github.com/ReVanced/revanced-cli,1.54 MB
579,kotlin-wrappers,1568,185,1568,24,03/06/2017,09/04/2026,41.61 MB,Kotlin wrappers for popular JavaScript libraries,Kotlin,https://github.com/JetBrains/kotlin-wrappers,41.61 MB
580,GSYGithubAppKotlin,1568,256,1568,4,08/11/2018,27/01/2026,9.04 MB,Kotlin Android  超完整的开源项目，功能丰富，适合学习和日常使用。GSYGithubApp 系列的优势：我们目前已经拥有 Flutter、Weex、ReactNative、Kotlin View、Kotlin Jetpack Compose 五个版本，功能齐全，项目框架内技术涉及面广，完成度高，持续维护，配套文章，适合全面学习，对比参考。,Kotlin,https://github.com/CarGuo/GSYGithubAppKotlin,9.04 MB
581,Calf,1564,84,1564,23,05/08/2023,06/04/2026,11.98 MB,"Calf is a library that allows you to easily create adaptive UIs and access platform specific APIs with Compose Multiplatform (Adaptive UI, File Picker, WebView, Permissions...).",Kotlin,https://github.com/MohamedRejeb/Calf,11.98 MB
582,AndroidVeil,1564,104,1564,12,31/10/2018,15/10/2025,4.90 MB, :performing_arts: An easy and flexible way to implement loading skeletons and shimmering effects on layouts for Android.,Kotlin,https://github.com/skydoves/AndroidVeil,4.90 MB
583,QuickNovel,1555,121,1555,213,24/03/2021,24/03/2026,23.24 MB,Android app for downloading novels,Kotlin,https://github.com/LagradOst/QuickNovel,23.24 MB
584,android-target-tooltip,1553,277,1553,87,29/05/2014,19/10/2023,11.28 MB,"Create Toast like tooltips, but targets can be specified, plus custom properties and features",Kotlin,https://github.com/sephiroth74/android-target-tooltip,11.28 MB
585,Kotlin-Pokedex,1549,218,1549,32,27/12/2019,25/01/2024,13.41 MB,":cyclone: A Pokedex app using ViewModel, ViewBinding, LiveData, Room and Navigation",Kotlin,https://github.com/mrcsxsiq/Kotlin-Pokedex,13.41 MB
586,TimberX,1542,358,1542,55,13/05/2018,29/10/2022,4.65 MB,"Material theme music player that works across all form factors (phones, wear, auto, cast, assistant) and uses latest tools (Kotlin, Architecture components, Room, Databinding) ",Kotlin,https://github.com/naman14/TimberX,4.65 MB
587,MotionToast,1537,137,1537,32,13/03/2020,29/04/2024,437.00 KB,🌈 A Beautiful Motion Toast Library for Kotlin Android,Kotlin,https://github.com/Spikeysanju/MotionToast,437.00 KB
588,Meshtastic-Android,1537,436,1537,57,20/01/2020,10/04/2026,48.77 MB,Android application for Meshtastic,Kotlin,https://github.com/meshtastic/Meshtastic-Android,48.77 MB
589,contour,1529,53,1529,13,10/04/2019,22/05/2023,3.25 MB,Layouts with lambdas 😎,Kotlin,https://github.com/cashapp/contour,3.25 MB
590,intellij-platform-gradle-plugin,1524,293,1524,82,14/04/2015,09/04/2026,13.71 MB,Gradle plugin for building plugins for JetBrains IDEs,Kotlin,https://github.com/JetBrains/intellij-platform-gradle-plugin,13.71 MB
591,GankClient-Kotlin,1522,342,1522,12,22/11/2016,07/08/2017,3.19 MB,gank.io kotlin实现的干货集中营Android客户端 Kotlin  Dagger Databinding Rxjava Retrofit Okhttp3,Kotlin,https://github.com/githubwing/GankClient-Kotlin,3.19 MB
592,kotlinx-io,1521,76,1521,103,04/10/2017,12/03/2026,5.13 MB,Kotlin multiplatform I/O library,Kotlin,https://github.com/Kotlin/kotlinx-io,5.13 MB
593,OpenNoteScanner,1518,295,1518,96,10/02/2016,23/04/2025,3.54 MB,Android application for scanning and manipulating handwritten notes and documents.,Kotlin,https://github.com/allgood/OpenNoteScanner,3.54 MB
594,SubCrawler,1503,222,1503,0,23/09/2021,09/04/2026,1.57 GB,"每天自动爬取测活（google ping）公开节点。 🚀 免费节点,🚀免费订阅 (若不进行二次开发,请不要fork)",Kotlin,https://github.com/Leon406/SubCrawler,1.57 GB
595,DisneyMotions,1499,192,1499,0,23/02/2020,10/05/2022,93.63 MB,"🦁  A Disney app using transformation motions based on MVVM (ViewModel, Coroutines, Flow, Room, Repository, Koin) architecture.",Kotlin,https://github.com/skydoves/DisneyMotions,93.63 MB
596,XAutoDaily,1499,49,1499,35,30/01/2020,08/04/2026,13.13 MB,一个基于QQ的全自动签到模块,Kotlin,https://github.com/LuckyPray/XAutoDaily,13.13 MB
597,FragNav,1498,225,1498,37,26/03/2016,05/04/2022,2.68 MB,An Android library for managing multiple stacks of fragments,Kotlin,https://github.com/ncapdevi/FragNav,2.68 MB
598,awesome-jetpack-compose-android-apps,1498,145,1498,10,28/08/2020,25/07/2024,373.00 KB,👓 A curated list of awesome Jetpack Compose android apps by open-source contributors.,Kotlin,https://github.com/androiddevnotes/awesome-jetpack-compose-android-apps,373.00 KB
599,amethyst,1498,190,1498,257,11/01/2023,09/04/2026,169.81 MB,Nostr client for Android,Kotlin,https://github.com/vitorpamplona/amethyst,169.81 MB
600,AndroidX-Jetpack-Practice,1497,169,1497,6,13/06/2020,08/05/2022,442.00 KB,本仓库致力于建立最全、最新的的 AndroidX Jetpack 相关组件的实践项目 以及组件对应的分析文章（持续更新中）如果对你有帮助，请在右上角 star 一下，感谢,Kotlin,https://github.com/hi-dhl/AndroidX-Jetpack-Practice,442.00 KB
601,wanandroid,1497,248,1497,8,13/03/2018,18/02/2024,3.77 MB,Jetpack MVVM For Wanandroid 最佳实践 ！,Kotlin,https://github.com/lulululbj/wanandroid,3.77 MB
602,File-Manager,1494,95,1494,75,27/05/2022,08/04/2026,91.21 MB,"Easy app for managing your files without ads, respecting your privacy & security",Kotlin,https://github.com/FossifyOrg/File-Manager,91.21 MB
603,awesome-jetpack-compose-learning-resources,1491,146,1491,6,28/08/2020,13/06/2024,4.47 MB,👓 A continuously updated list of learning Jetpack Compose for Android apps.,Kotlin,https://github.com/androiddevnotes/awesome-jetpack-compose-learning-resources,4.47 MB
604,kotlin-inject,1490,73,1490,53,02/07/2019,07/01/2026,1.50 MB,Dependency injection lib for kotlin,Kotlin,https://github.com/evant/kotlin-inject,1.50 MB
605,stripe-android,1489,711,1489,91,29/11/2012,09/04/2026,736.52 MB,Stripe Android SDK    ,Kotlin,https://github.com/stripe/stripe-android,736.52 MB
606,FloatingX,1484,185,1484,24,31/05/2021,16/02/2026,28.38 MB,"Android上强大的悬浮窗组件，支持 系统浮窗(需要权限)、应用内浮窗(无权限)、局部悬浮(View)，支持边缘吸附、回弹、自定义动画、位置保存、窗口化及分屏后位置修复等。Android without permission suspension window(App), support global(View), local suspension, support edge adsorption, rebound, custom animation, position saving, windowing and split-screen position repair.",Kotlin,https://github.com/Petterpx/FloatingX,28.38 MB
607,JellyToolbar,1484,181,1484,12,28/03/2017,22/09/2022,598.00 KB,,Kotlin,https://github.com/Yalantis/JellyToolbar,598.00 KB
608,Android-Image-Cropper,1484,305,1484,15,21/11/2020,28/11/2025,13.26 MB,"Image Cropping Library for Android, optimised for Camera / Gallery.",Kotlin,https://github.com/CanHub/Android-Image-Cropper,13.26 MB
609,vtools,1479,155,1479,29,12/05/2017,25/12/2023,75.96 MB,一个集高级重启、应用安装自动点击、CPU调频等多项功能于一体的工具箱。,Kotlin,https://github.com/helloklf/vtools,75.96 MB
610,telephoto,1475,52,1475,22,25/01/2023,02/04/2026,103.70 MB,Building blocks for designing media experiences in Compose UI,Kotlin,https://github.com/saket/telephoto,103.70 MB
611,truetime-android,1474,197,1474,41,09/07/2016,12/06/2023,719.00 KB,Android NTP time library. Get the true current time impervious to device clock time changes,Kotlin,https://github.com/instacart/truetime-android,719.00 KB
612,TextLayoutBuilder,1474,132,1474,1,01/11/2016,16/03/2026,588.00 KB,An Android library that allows you to build text layouts more easily.,Kotlin,https://github.com/facebook/TextLayoutBuilder,588.00 KB
613,ViewBindingPropertyDelegate,1474,101,1474,7,02/05/2020,28/03/2026,789.00 KB,Make work with Android View Binding simpler,Kotlin,https://github.com/androidbroadcast/ViewBindingPropertyDelegate,789.00 KB
614,FileOperator,1471,159,1471,6,22/06/2020,15/03/2024,14.61 MB,🔥 涵盖了Android系统文件的创建/删除/复制/打开文件(目录)、获取文件(目录)大小、获取常用目录、获取文件名称及后缀、获取MimeType以及MediaStore和SAF的相关操作等常用功能，并且也处理了获取文件Uri/Path的兼容问题、图片压缩和文件选择等功能。,Kotlin,https://github.com/javakam/FileOperator,14.61 MB
615,SkytilsMod,1471,463,1471,37,02/02/2021,02/04/2026,37.01 MB,"Skytils is a Hypixel Skyblock mod! Be careful, malicious copies are distributed across GitHub. Confirm on discord.gg/skytils (807302538558308352)",Kotlin,https://github.com/Skytils/SkytilsMod,37.01 MB
616,AnimatedBottomBar,1463,111,1463,30,28/02/2020,18/02/2023,32.74 MB,"A customizable and easy to use BottomBar navigation view with sleek animations, with support for ViewPager, ViewPager2, NavController, and badges.",Kotlin,https://github.com/Droppers/AnimatedBottomBar,32.74 MB
617,mlreef,1458,306,1458,0,20/07/2020,01/11/2022,64.45 MB,The collaboration workspace for Machine Learning,Kotlin,https://github.com/MLReef/mlreef,64.45 MB
618,fragmject,1459,254,1459,0,06/05/2021,12/03/2026,436.65 MB,fragmject is a learning project prepared for Kotlin and Jetpack Compose. | fragmject 是一个为初学者准备的上手项目。 通过对 Kotlin 和 Compose 的系统运用，实现的一个功能完备符合主流市场标准 App。  fragmject 没有复杂的业务和多余的封装， 完全依照 Android Developer 官方的写法。 代码简单，内容全面，快速上手，对理解其他项目设计思想和封装技巧也很有帮助。,Kotlin,https://github.com/miaowmiaow/fragmject,436.65 MB
619,StarrySky,1458,220,1458,13,17/12/2017,03/07/2024,71.16 MB,"🔥A Powerful and Streamline MusicLibrary(一个丰富的音乐播放封装库,支持多种音频格式,完美解决你的问题。)",Kotlin,https://github.com/EspoirX/StarrySky,71.16 MB
620,Material-BottomNavigation,1452,236,1452,52,04/04/2016,03/07/2023,94.87 MB,Bottom Navigation widget component inspired by the Google Material Design Guidelines at https://www.google.com/design/spec/components/bottom-navigation.html,Kotlin,https://github.com/sephiroth74/Material-BottomNavigation,94.87 MB
621,DsoMusic,1448,138,1448,64,14/09/2020,04/01/2023,568.19 MB,Kotlin 开发的美观安卓音乐软件，音源：网易云音乐、QQ 音乐、酷我音乐、Bilibili,Kotlin,https://github.com/Moriafly/DsoMusic,568.19 MB
622,TranslateYou,1447,70,1447,14,12/09/2022,02/04/2026,39.79 MB,Privacy focused translator app built with MD3,Kotlin,https://github.com/you-apps/TranslateYou,39.79 MB
623,ktx,1446,72,1446,13,01/07/2016,28/06/2025,3.30 MB,Kotlin extensions for the libGDX game framework,Kotlin,https://github.com/libktx/ktx,3.30 MB
624,Cyanea,1444,139,1444,30,17/01/2018,05/05/2022,7.17 MB,A theme engine for Android,Kotlin,https://github.com/jaredrummler/Cyanea,7.17 MB
625,wireguard-android,1443,516,1443,11,27/04/2018,17/03/2026,3.84 MB,Mirror only. Official repository is at https://git.zx2c4.com/wireguard-android,Kotlin,https://github.com/WireGuard/wireguard-android,3.84 MB
626,OpenCalc,1440,174,1440,56,18/07/2022,27/03/2026,7.85 MB,A simple and beautiful calculator for Android downloaded more than 300k times,Kotlin,https://github.com/clementwzk/OpenCalc,7.85 MB
627,thumb-key,1440,295,1440,45,13/03/2023,09/04/2026,4.53 MB,A privacy-conscious Android keyboard made for your thumbs,Kotlin,https://github.com/dessalines/thumb-key,4.53 MB
628,TEESimulator,1439,125,1439,13,29/08/2025,09/04/2026,883.00 KB,Software simulation for Android hardware-backed key pairs with key attestation,Kotlin,https://github.com/JingMatrix/TEESimulator,883.00 KB
629,spmp,1438,55,1438,46,17/08/2022,24/02/2026,61.75 MB,"Note: Mostly non-functional, see README --- A YouTube Music client with a focus on customisation of colours and song metadata. Built with Compose Multiplatform for Android and desktop.",Kotlin,https://github.com/toasterofbread/spmp,61.75 MB
