Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
42,gitsigns.nvim,6666,269,6666,28,18/10/2020,26/03/2026,2.29 MB,Git integration for buffers,Lua,https://github.com/lewis6991/gitsigns.nvim,2.29 MB
43,oil.nvim,6378,218,6378,128,15/12/2022,24/02/2026,741.00 KB,Neovim file explorer: edit your filesystem like a buffer,Lua,https://github.com/stevearc/oil.nvim,741.00 KB
44,codecompanion.nvim,6355,392,6355,21,27/12/2023,26/03/2026,8.57 MB,"✨ AI Coding, Vim Style",Lua,https://github.com/olimorris/codecompanion.nvim,8.57 MB
45,blink.cmp,6072,332,6072,100,31/07/2024,21/03/2026,3.71 MB,"Performant, batteries-included completion plugin for Neovim ",Lua,https://github.com/saghen/blink.cmp,3.71 MB
46,lite-xl,6056,290,6056,317,24/05/2020,11/03/2026,16.76 MB,A lightweight text editor written in Lua,Lua,https://github.com/lite-xl/lite-xl,16.76 MB
47,lsyncd,6021,473,6021,181,16/11/2011,27/11/2024,2.03 MB,Lsyncd (Live Syncing Daemon) synchronizes local directories with remote targets,Lua,https://github.com/lsyncd/lsyncd,2.03 MB
48,kanagawa.nvim,6008,225,6008,91,20/12/2021,15/10/2025,4.40 MB,NeoVim dark colorscheme inspired by the colors of the famous painting by Katsushika Hokusai.,Lua,https://github.com/rebelot/kanagawa.nvim,4.40 MB
49,VeryNginx,5998,949,5998,111,31/12/2015,30/06/2020,642.00 KB," A very powerful and friendly  nginx base on lua-nginx-module( openresty ) which provide WAF, Control Panel, and Dashboards. ",Lua,https://github.com/alexazhou/VeryNginx,642.00 KB
50,obsidian.nvim,5985,244,5985,196,31/07/2022,12/05/2025,1.51 MB,Obsidian 🤝 Neovim,Lua,https://github.com/epwalsh/obsidian.nvim,1.51 MB
51,noice.nvim,5665,161,5665,27,21/09/2022,03/11/2025,1.87 MB,"💥 Highly experimental plugin that completely replaces the UI for messages, cmdline and the popupmenu.",Lua,https://github.com/folke/noice.nvim,1.87 MB
52,Neovim-from-scratch,5576,1114,5576,78,15/12/2021,22/07/2024,197.00 KB,📚 A Neovim config designed from scratch to be understandable,Lua,https://github.com/LunarVim/Neovim-from-scratch,197.00 KB
53,diffview.nvim,5454,174,5454,132,01/05/2021,02/08/2024,1.73 MB,Single tabpage interface for easily cycling through diffs for all modified files for any git rev.,Lua,https://github.com/sindrets/diffview.nvim,1.73 MB
54,toggleterm.nvim,5426,200,5426,88,17/08/2020,09/03/2025,1.89 MB,A neovim lua plugin to help easily manage multiple terminal windows,Lua,https://github.com/akinsho/toggleterm.nvim,1.89 MB
55,neo-tree.nvim,5323,280,5323,168,12/12/2021,26/03/2026,2.23 MB,Neovim plugin to manage the file system and other tree like structures.,Lua,https://github.com/nvim-neo-tree/neo-tree.nvim,2.23 MB
56,neogit,5244,324,5244,181,18/06/2020,26/03/2026,5.12 MB,"An interactive and powerful Git interface for Neovim, inspired by Magit",Lua,https://github.com/NeogitOrg/neogit,5.12 MB
57,PathOfBuilding,5192,2299,5192,956,04/09/2019,27/03/2026,843.65 MB,Offline build planner for Path of Exile.,Lua,https://github.com/PathOfBuildingCommunity/PathOfBuilding,843.65 MB
58,conform.nvim,5003,282,5003,88,25/08/2023,10/03/2026,988.00 KB,Lightweight yet powerful formatter plugin for Neovim,Lua,https://github.com/stevearc/conform.nvim,988.00 KB
59,indent-blankline.nvim,4887,118,4887,24,11/04/2020,17/02/2026,355.00 KB,Indent guides  for Neovim,Lua,https://github.com/lukas-reineke/indent-blankline.nvim,355.00 KB
60,DenseNet,4858,1069,4858,30,24/08/2016,09/01/2024,1.27 MB,"Densely Connected Convolutional Networks, In CVPR 2017 (Best Paper Award).",Lua,https://github.com/liuzhuang13/DenseNet,1.27 MB
61,Comment.nvim,4610,171,4610,82,02/10/2021,19/08/2024,375.00 KB,":brain: :muscle: // Smart and powerful comment plugin for neovim. Supports treesitter, dot repeat, left-right/up-down motions, hooks, and more",Lua,https://github.com/numToStr/Comment.nvim,375.00 KB
62,99,4462,222,4462,17,22/11/2025,24/03/2026,507.00 KB,Neovim AI agent done right,Lua,https://github.com/ThePrimeagen/99,507.00 KB
63,oh-my-rime,4442,293,4442,9,19/03/2023,26/03/2026,183.82 MB,The Simple Config Template Of Rime By Mintimate.  ,Lua,https://github.com/Mintimate/oh-my-rime,183.82 MB
64,vim-be-good,4406,178,4406,51,10/05/2020,05/12/2024,353.00 KB,vim-be-good is a nvim plugin designed to make you better at Vim Movements. ,Lua,https://github.com/ThePrimeagen/vim-be-good,353.00 KB
65,CorsixTH,4395,394,4395,245,25/08/2013,26/03/2026,38.62 MB,Open source clone of Theme Hospital,Lua,https://github.com/CorsixTH/CorsixTH,38.62 MB
66,fast-neural-style,4347,810,4347,136,04/10/2016,03/10/2023,18.65 MB,Feedforward style transfer,Lua,https://github.com/jcjohnson/fast-neural-style,18.65 MB
67,render-markdown.nvim,4315,104,4315,8,18/03/2024,09/03/2026,18.22 MB,Plugin to improve viewing Markdown files in Neovim,Lua,https://github.com/MeanderingProgrammer/render-markdown.nvim,18.22 MB
68,LuaSnip,4309,267,4309,131,19/03/2021,21/03/2026,8.27 MB,Snippet Engine for Neovim written in Lua.,Lua,https://github.com/L3MON4D3/LuaSnip,8.27 MB
69,bufferline.nvim,4284,233,4284,100,07/05/2020,14/01/2025,4.81 MB,A snazzy bufferline for Neovim,Lua,https://github.com/akinsho/bufferline.nvim,4.81 MB
70,nvim-config,4281,602,4281,7,25/04/2019,26/03/2026,4.11 MB,"A modern Neovim configuration with full battery for Python, Lua, C++, Markdown, LaTeX, and more...",Lua,https://github.com/jdhao/nvim-config,4.11 MB
71,lua-language-server,4175,415,4175,683,07/09/2018,26/03/2026,26.91 MB,A language server that offers Lua language support - programmed in Lua,Lua,https://github.com/LuaLS/lua-language-server,26.91 MB
72,fzf-lua,4149,239,4149,6,11/07/2021,26/03/2026,4.40 MB,Improved fzf.vim written in lua,Lua,https://github.com/ibhagwan/fzf-lua,4.40 MB
73,nvim-surround,4148,74,4148,8,29/04/2022,07/03/2026,394.00 KB,Add/change/delete surrounding delimiter pairs with ease. Written with :heart: in Lua.,Lua,https://github.com/kylechui/nvim-surround,394.00 KB
74,todo-comments.nvim,4096,130,4096,20,10/05/2021,10/11/2025,221.00 KB,"✅  Highlight, list and search todo comments in your projects",Lua,https://github.com/folke/todo-comments.nvim,221.00 KB
75,ngx_lua_waf,4028,1462,4028,84,23/03/2013,17/03/2024,192.00 KB,ngx_lua_waf是一个基于lua-nginx-module(openresty)的web应用防火墙,Lua,https://github.com/loveshell/ngx_lua_waf,192.00 KB
76,copilot.lua,4025,153,4025,14,02/04/2022,27/03/2026,126.84 MB,Fully featured & enhanced replacement for copilot.vim complete with API for interacting with Github Copilot,Lua,https://github.com/zbirenbaum/copilot.lua,126.84 MB
77,ChatGPT.nvim,4013,331,4013,111,10/12/2022,13/01/2026,11.80 MB,ChatGPT Neovim Plugin: Effortless Natural Language Generation with OpenAI's ChatGPT API,Lua,https://github.com/jackMort/ChatGPT.nvim,11.80 MB
78,lsp-zero.nvim,4000,96,4000,0,20/02/2022,11/07/2025,1.00 MB,A starting point to setup some lsp related features in neovim.,Lua,https://github.com/VonHeikemen/lsp-zero.nvim,1.00 MB
79,dev-environment-files,3990,885,3990,45,01/10/2022,21/10/2025,10.75 MB,,Lua,https://github.com/josean-dev/dev-environment-files,10.75 MB
80,init.lua,3978,683,3978,59,12/12/2022,14/02/2026,4.51 MB,,Lua,https://github.com/ThePrimeagen/init.lua,4.51 MB
81,nvim-autopairs,3978,137,3978,16,10/01/2021,30/01/2026,874.00 KB,autopairs for neovim written in lua,Lua,https://github.com/windwp/nvim-autopairs,874.00 KB
82,flash.nvim,3974,69,3974,25,08/06/2023,28/10/2025,686.00 KB,"Navigate your code with search labels, enhanced character motions and Treesitter integration",Lua,https://github.com/folke/flash.nvim,686.00 KB
83,nightfox.nvim,3940,169,3940,35,20/07/2021,09/02/2025,1.53 MB,"🦊A highly customizable theme for vim and neovim with support for lsp, treesitter and a variety of plugins.",Lua,https://github.com/EdenEast/nightfox.nvim,1.53 MB
84,luvit,3937,375,3937,92,10/09/2011,21/03/2026,5.52 MB,Lua + libUV + jIT = pure awesomesauce,Lua,https://github.com/luvit/luvit,5.52 MB
85,ant,3926,408,3926,14,19/01/2018,17/11/2025,881.62 MB,Ant game engine,Lua,https://github.com/ejoy/ant,881.62 MB
86,dotfiles,3876,176,3876,17,18/08/2017,17/09/2025,23.42 MB,There is no place like ~/,Lua,https://github.com/elenapan/dotfiles,23.42 MB
87,mason-lspconfig.nvim,3848,221,3848,84,21/07/2022,26/03/2026,624.00 KB,Extension to mason.nvim that makes it easier to use lspconfig with mason.nvim.,Lua,https://github.com/mason-org/mason-lspconfig.nvim,624.00 KB
88,lspsaga.nvim,3764,301,3764,98,16/12/2020,03/03/2026,1.39 MB,improve neovim lsp experience,Lua,https://github.com/nvimdev/lspsaga.nvim,1.39 MB
89,vulscan,3732,693,3732,7,10/03/2017,06/02/2026,15.31 MB,Advanced vulnerability scanning with Nmap NSE,Lua,https://github.com/scipag/vulscan,15.31 MB
90,fairseq-lua,3730,608,3730,16,12/03/2017,17/09/2021,2.30 MB,Facebook AI Research Sequence-to-Sequence Toolkit,Lua,https://github.com/facebookresearch/fairseq-lua,2.30 MB
91,hardtime.nvim,3722,46,3722,13,24/04/2023,13/09/2025,206.00 KB,"Break bad habits, master Vim motions",Lua,https://github.com/m4xshen/hardtime.nvim,206.00 KB
92,Beyond-All-Reason,3708,563,3708,619,24/02/2019,26/03/2026,4.06 GB,Main game repository for Beyond All Reason.,Lua,https://github.com/beyond-all-reason/Beyond-All-Reason,4.06 GB
93,orgmode,3706,173,3706,138,13/05/2021,19/03/2026,2.77 MB,Orgmode clone written in Lua for Neovim 0.11.0+.,Lua,https://github.com/nvim-orgmode/orgmode,2.77 MB
94,luarocks,3662,474,3662,246,20/03/2010,17/03/2026,316.53 MB,LuaRocks is the package manager for the Lua programming language.,Lua,https://github.com/luarocks/luarocks,316.53 MB
95,tarantool,3627,404,3627,1619,15/09/2010,26/03/2026,130.13 MB,Get your data in RAM. Get compute close to data. Enjoy the performance.,Lua,https://github.com/tarantool/tarantool,130.13 MB
96,openresty-best-practices,3617,870,3617,38,29/04/2015,13/06/2024,8.79 MB,,Lua,https://github.com/moonbingbing/openresty-best-practices,8.79 MB
97,cdn-up-and-running,3611,237,3611,2,23/12/2021,21/01/2026,1.57 MB,"CDN Up and Running - Building a CDN from Scratch to Learn about CDN, Nginx, Lua, Prometheus, Grafana, Load balancing, and Containers.",Lua,https://github.com/leandromoreira/cdn-up-and-running,1.57 MB
98,null-ls.nvim,3605,750,3605,91,15/05/2021,03/10/2023,2.48 MB,"Use Neovim as a language server to inject LSP diagnostics, code actions, and more via Lua.",Lua,https://github.com/jose-elias-alvarez/null-ls.nvim,2.48 MB
99,CopilotChat.nvim,3604,169,3604,24,12/12/2023,23/03/2026,2.12 MB,Chat with GitHub Copilot in Neovim,Lua,https://github.com/CopilotC-Nvim/CopilotChat.nvim,2.12 MB
100,yoru,3582,203,3582,44,21/02/2022,02/08/2024,185.88 MB,A custom Linux environment built on AwesomeWM,Lua,https://github.com/raexera/yoru,185.88 MB
101,refactoring.nvim,3559,104,3559,14,20/07/2021,24/02/2026,1.79 MB,The Refactoring library based off the Refactoring book by Martin Fowler,Lua,https://github.com/ThePrimeagen/refactoring.nvim,1.79 MB
102,nvim-notify,3538,97,3538,75,30/07/2021,06/09/2025,253.00 KB,"A fancy, configurable, notification manager for NeoVim",Lua,https://github.com/rcarriga/nvim-notify,253.00 KB
103,docker-jitsi-meet,3533,1550,3533,18,17/07/2018,20/03/2026,1.99 MB,Jitsi Meet on Docker,Lua,https://github.com/jitsi/docker-jitsi-meet,1.99 MB
104,rime,3485,298,3485,46,07/04/2020,22/03/2026,371.38 MB,Rime Squirrel 鼠须管配置文件（朙月拼音、小鹤双拼、自然码双拼）,Lua,https://github.com/ssnhd/rime,371.38 MB
105,plenary.nvim,3423,326,3423,155,11/04/2020,26/07/2025,11.46 MB,plenary: full; complete; entire; absolute; unqualified. All the lua functions I don't want to write twice.,Lua,https://github.com/nvim-lua/plenary.nvim,11.46 MB
106,moonscript,3422,195,3422,198,23/05/2011,27/02/2026,3.05 MB,:crescent_moon: A language that compiles to Lua,Lua,https://github.com/leafo/moonscript,3.05 MB
107,nvimdots,3384,488,3384,10,19/06/2021,26/03/2026,16.02 MB,A well configured and structured Neovim.,Lua,https://github.com/ayamir/nvimdots,16.02 MB
108,markview.nvim,3383,86,3383,3,25/06/2024,20/03/2026,102.21 MB,"A hackable markdown, Typst, latex, html(inline) & Asciidoc previewer for Neovim",Lua,https://github.com/OXY2DEV/markview.nvim,102.21 MB
109,nmap-vulners,3370,558,3370,22,19/12/2017,26/09/2025,1.79 MB,NSE script based on Vulners.com API,Lua,https://github.com/vulnersCom/nmap-vulners,1.79 MB
110,nvim-dap-ui,3303,124,3303,104,18/03/2021,23/03/2026,666.00 KB,A UI for nvim-dap,Lua,https://github.com/rcarriga/nvim-dap-ui,666.00 KB
111,none-ls.nvim,3229,113,3229,9,30/08/2023,10/03/2026,2.82 MB,"null-ls.nvim reloaded / Use Neovim as a language server to inject LSP diagnostics, code actions, and more via Lua.",Lua,https://github.com/nvimtools/none-ls.nvim,2.82 MB
112,octo.nvim,3207,220,3207,226,26/09/2020,26/03/2026,2.76 MB,Edit and review GitHub issues and pull requests from the comfort of your favorite editor,Lua,https://github.com/pwntester/octo.nvim,2.76 MB
113,rime_wanxiang,3170,122,3170,11,06/08/2024,26/03/2026,24.56 GB,万象拼音：基于rime生态打造，全方位对标大厂体验，内置大语料与AI辅助炼制的向量词库和语法模型，全带调编码词库，让输入行云流水，开箱即用。更有PRO版带来辅助码创新体验，支持7种辅助码。集成超级注释、候选反查筛选、快符、手动排序、tips等特色扩展功能，让你保证大厂体验的同时，深度享受 Rime 超强自定义的便利。详见README。Q群：11033572满 / 11631066,Lua,https://github.com/amzxyz/rime_wanxiang,24.56 GB
114,articles,3166,725,3166,4,31/03/2016,25/04/2022,93.00 KB,🔖My Learning Notes and Memories - 分享我的学习片段和与你的回忆,Lua,https://github.com/Wscats/articles,93.00 KB
115,awesome-copycats,3148,519,3148,2,15/03/2013,12/07/2025,77.98 MB,Awesome WM themes,Lua,https://github.com/lcpz/awesome-copycats,77.98 MB
116,z.lua,3127,147,3127,71,21/03/2018,09/03/2026,1010.00 KB,:zap: A new cd command that helps you navigate faster by learning your habits.,Lua,https://github.com/skywind3000/z.lua,1010.00 KB
117,eggs,3104,2257,3104,118,12/02/2018,10/05/2024,50.35 MB,Service eggs for the pterodactyl panel,Lua,https://github.com/pelican-eggs/eggs,50.35 MB
118,deepmask,3101,503,3101,48,22/06/2016,16/01/2019,1.06 MB,Torch implementation of DeepMask and SharpMask,Lua,https://github.com/facebookresearch/deepmask,1.06 MB
119,rime-frost,3097,140,3097,9,07/06/2024,24/03/2026,274.87 MB,白霜拼音：蒹葭苍苍，白露为霜。白霜拼音使用使用745396750字的高质量语料，进行分词，重新统计字频、词频，归一化，打造纯净、词频准确、智能的词库。白霜词库是目前rime方案下最好的开源词库，立志于打造不输于商业输入法的输入体验。,Lua,https://github.com/gaboolic/rime-frost,274.87 MB
120,neotest,3052,170,3052,98,02/01/2022,26/03/2026,707.00 KB,An extensible framework for interacting with tests within NeoVim.,Lua,https://github.com/nvim-neotest/neotest,707.00 KB
121,snabb,3033,298,3033,181,02/07/2012,30/08/2024,36.57 MB,Snabb: Simple and fast packet networking,Lua,https://github.com/snabbco/snabb,36.57 MB
122,uosc,2991,95,2991,31,02/03/2020,24/02/2026,8.09 MB,Feature-rich minimalist proximity-based UI for MPV player.,Lua,https://github.com/tomasklaen/uosc,8.09 MB
123,opencode.nvim,2981,103,2981,9,12/07/2025,24/03/2026,714.00 KB,"Integrate the opencode AI assistant with Neovim — streamline editor-aware research, reviews, and requests.",Lua,https://github.com/nickjvandyke/opencode.nvim,714.00 KB
124,neovim,2970,175,2970,5,18/05/2021,21/12/2025,253.00 KB,Soho vibes for Neovim,Lua,https://github.com/rose-pine/neovim,253.00 KB
125,nvim-ufo,2892,67,2892,46,01/06/2022,11/01/2026,368.00 KB,"Not UFO in the sky, but an ultra fold in Neovim.",Lua,https://github.com/kevinhwang91/nvim-ufo,368.00 KB
126,rustaceanvim,2891,129,2891,18,11/05/2021,25/03/2026,1.70 MB,🦀 Supercharge your Rust experience in Neovim! A heavily modified fork of rust-tools.nvim,Lua,https://github.com/mrcjkb/rustaceanvim,1.70 MB
127,dashboard-nvim,2799,202,2799,73,07/06/2020,31/08/2025,424.00 KB,vim dashboard,Lua,https://github.com/nvimdev/dashboard-nvim,424.00 KB
128,command-t,2776,320,2776,5,08/03/2010,20/03/2026,22.82 MB,⌨️ Fast file navigation for Neovim and Vim,Lua,https://github.com/wincent/command-t,22.82 MB
129,openwrt-passwall2,2752,654,2752,19,06/03/2022,08/03/2026,4.01 MB,,Lua,https://github.com/Openwrt-Passwall/openwrt-passwall2,4.01 MB
130,ZeroBraneStudio,2747,524,2747,112,05/12/2011,19/05/2024,142.90 MB,"Lightweight Lua-based IDE for Lua with code completion, syntax highlighting, live coding, remote debugger, and code analyzer; supports Lua 5.1, 5.2, 5.3, 5.4, LuaJIT and other Lua interpreters on Windows, macOS, and Linux",Lua,https://github.com/pkulchenko/ZeroBraneStudio,142.90 MB
131,tl,2714,151,2714,113,02/02/2019,24/03/2026,7.58 MB,"The compiler for Teal, a typed dialect of Lua",Lua,https://github.com/teal-language/tl,7.58 MB
132,nvim-lint,2675,296,2675,43,14/02/2021,26/03/2026,714.00 KB,An asynchronous linter plugin for Neovim complementary to the built-in Language Server Protocol support.,Lua,https://github.com/mfussenegger/nvim-lint,714.00 KB
133,friendly-snippets,2675,569,2675,69,27/03/2021,23/01/2026,6.75 MB,Set of preconfigured snippets for different languages. ,Lua,https://github.com/rafamadriz/friendly-snippets,6.75 MB
134,the-glorious-dotfiles,2672,145,2672,10,27/09/2019,22/02/2023,11.60 MB,A glorified personal dot files,Lua,https://github.com/eromatiya/the-glorious-dotfiles,11.60 MB
135,barbar.nvim,2669,94,2669,34,22/10/2020,02/12/2025,6.12 MB,The neovim tabline plugin.,Lua,https://github.com/romgrk/barbar.nvim,6.12 MB
136,nvim-colorizer.lua,2661,145,2661,66,17/10/2019,03/07/2024,62.00 KB,The fastest Neovim colorizer.,Lua,https://github.com/norcalli/nvim-colorizer.lua,62.00 KB
137,nvim-web-devicons,2637,223,2637,17,29/05/2020,11/03/2026,663.00 KB,Provides Nerd Font icons (glyphs) for use by neovim plugins,Lua,https://github.com/nvim-tree/nvim-web-devicons,663.00 KB
138,go.nvim,2617,154,2617,96,10/03/2021,22/03/2026,1.83 MB,"G'day Nvimer, Joyful Gopher: Explore the Feature-Packed Go Plugin for Neovim",Lua,https://github.com/ray-x/go.nvim,1.83 MB
139,torch-rnn,2557,511,2557,110,14/02/2016,21/06/2022,850.00 KB,"Efficient, reusable RNNs and LSTMs for torch",Lua,https://github.com/jcjohnson/torch-rnn,850.00 KB
140,hop.nvim,2509,156,2509,77,07/02/2021,12/09/2023,3.22 MB,Neovim motions on speed!,Lua,https://github.com/hadronized/hop.nvim,3.22 MB
141,fidget.nvim,2493,79,2493,22,21/01/2022,13/01/2026,2.93 MB,💫  Extensible UI for Neovim notifications and LSP progress messages.,Lua,https://github.com/j-hui/fidget.nvim,2.93 MB
142,gruvbox.nvim,2492,244,2492,27,02/11/2020,09/03/2026,386.00 KB,Lua port of the most famous vim colorscheme,Lua,https://github.com/ellisonleao/gruvbox.nvim,386.00 KB
