Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
114,leelib,117,40,117,3,30/03/2011,04/04/2011,1.51 MB,"Open-source AS3 library, including Flv Encoder",ActionScript,https://github.com/zeropointnine/leelib,1.51 MB
115,YCanvas,117,28,117,3,02/01/2012,15/12/2014,20.70 MB,YCanvas is an open source 2D tile renderer library written in ActionScript 3. It provides high performance solution for rendering world maps. The library also contains Stage3D (GPU) accelerated implementation based on Starling.,ActionScript,https://github.com/jozefchutka/YCanvas,20.70 MB
116,AssetLoader,117,21,117,3,30/05/2010,22/02/2013,51.43 MB,Multi file/asset loader for AS3 built on AS3Signals.,ActionScript,https://github.com/Matan/AssetLoader,51.43 MB
117,SiON,116,20,116,0,20/01/2013,27/08/2021,14.88 MB,Flash Software Synthesizer,ActionScript,https://github.com/keim/SiON,14.88 MB
118,f4player,116,32,116,7,10/11/2011,25/12/2018,154.00 KB,f4Player :: Open Source AS3 Flash Video Player,ActionScript,https://github.com/gokerDEV/f4player,154.00 KB
119,hemlock,115,4,115,1,07/10/2008,05/08/2021,16.58 MB,"A framework for building multi-user, real-time web applications with HTML, CSS, and JS.",ActionScript,https://github.com/mintdigital/hemlock,16.58 MB
120,Ogmo-Editor-v1,114,20,114,0,06/07/2011,06/07/2011,117.00 KB,Generic level and tilemap editor for indie game developers!,ActionScript,https://github.com/MaddyThorson/Ogmo-Editor-v1,117.00 KB
121,robotlegs-starling-plugin,113,33,113,6,12/10/2011,04/01/2013,1.98 MB,A Robotlegs plugin that adds some Robotlegs classes to support usage with the Starling framework.,ActionScript,https://github.com/s9tpepper/robotlegs-starling-plugin,1.98 MB
122,arduino.js,112,27,112,0,01/11/2010,10/11/2010,826.00 KB,"Experimental JavaScript-to-Arduino I/O. Implemented as a wrapper for the ""AS3Glue"" library (Rube Goldberg-esque stack: JavaScript <-> Flash <-> Socket/serial proxy <-> Arduino USB.) Next steps / fork ideas: NodeJS + WebSocket instead of socket proxy + Flash?",ActionScript,https://github.com/scottschiller/arduino.js,826.00 KB
123,M2D,111,6,111,1,06/03/2011,23/09/2011,5.42 MB,hardware accelerated 2D engine built on Molehill for flash,ActionScript,https://github.com/egreenfield/M2D,5.42 MB
124,js-cover-flow,111,36,111,5,10/11/2012,19/09/2016,3.27 MB,A Cover Flow component made for the web,ActionScript,https://github.com/luwes/js-cover-flow,3.27 MB
125,backyard-monsters-refitted,110,36,110,24,23/01/2024,29/01/2026,306.60 MB,The Backyard Monsters preservation project 🎮,ActionScript,https://github.com/bym-refitted/backyard-monsters-refitted,306.60 MB
126,actionscript-oauth2,109,26,109,2,15/12/2011,17/03/2022,526.00 KB,An ActionScript 3 library for interfacing with OAuth 2.0 services.,ActionScript,https://github.com/charlesbihis/actionscript-oauth2,526.00 KB
127,Elastic-Lists,108,25,108,5,10/03/2010,03/06/2011,11.43 MB,"Elastic Lists are a fluid, rich interface for facet browsing. Apache licensed, AS3 project for use in Flash CS4 or Flex.",ActionScript,https://github.com/MoritzStefaner/Elastic-Lists,11.43 MB
128,clappr-rtmp-plugin,107,46,107,39,05/01/2015,07/12/2022,7.93 MB,📺 RTMP support for Clappr player.,ActionScript,https://github.com/video-dev/clappr-rtmp-plugin,7.93 MB
129,OSFlashVideoPlayer,106,27,106,19,19/12/2009,03/01/2012,1.18 MB,"Open source flash video player

An embeddable ""all in one"" Player (FLV, F4V, MOV, MP4, vimeo and youtube).",ActionScript,https://github.com/FlashJunior/OSFlashVideoPlayer,1.18 MB
130,AS3SVGRenderer,106,27,106,19,07/09/2012,13/04/2016,6.21 MB,An AS3 SVG Renderer for Flash Player.,ActionScript,https://github.com/lucaslorentz/AS3SVGRenderer,6.21 MB
131,starling-builder-editor,105,39,105,3,24/09/2015,04/02/2022,70.13 MB,,ActionScript,https://github.com/mindjolt/starling-builder-editor,70.13 MB
132,as3commons-collections,105,19,105,3,20/04/2011,19/09/2011,5.86 MB,ActionScript Collections Framework,ActionScript,https://github.com/AS3Commons/as3commons-collections,5.86 MB
133,dashas,103,30,103,14,19/02/2014,21/06/2016,20.74 MB,MPEG-DASH player written in ActionScript ,ActionScript,https://github.com/castlabs/dashas,20.74 MB
134,navigator-as3,103,15,103,1,18/05/2010,12/09/2013,3.08 MB,A tiny yet powerful library to deal with navigation and flow in your ActionScript projects,ActionScript,https://github.com/biggerboat/navigator-as3,3.08 MB
135,FlashAni,102,20,102,0,12/08/2018,05/11/2019,9.37 MB,Flash Animation template,ActionScript,https://github.com/LePtC/FlashAni,9.37 MB
136,away3d-examples-fp11,101,67,101,7,03/09/2011,29/05/2015,140.11 MB,Actionscript examples for use with the Away3D engine for Flash Player 11,ActionScript,https://github.com/away3d/away3d-examples-fp11,140.11 MB
